Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Jigsaw,JigsawCompanyId,CleanStatus,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,OperatingHoursId,CustomerPriority__c,SLA__c,Active__c,NumberofLocations__c,UpsellOpportunity__c,SLASerialNumber__c,SLAExpirationDate__c,,PrimaryContact__c,Sector__c,Tier__c
70103,,,Humongous Insurance LLC 4,Account,6012,,,,,,,,,,,,,,,,,,,,humongousinsurance_llc_4.com,,,Healthcare,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5010,Healthcare Services,Tier 1
70104,,,Humongous Insurance Inc 7,Account,6012,,,,,,,,,,,,,,,,,,,,humongousinsurance_inc_7.com,,,Healthcare,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5066,Healthcare Services,Tier 3
70105,,,Humongous Insurance pte.Ltd 1,Account,6012,,,,,,,,,,,,,,,,,,,,humongousinsurance_pte.ltd_1.com,,,Healthcare,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5037,Healthcare Services,Tier 1
70106,,,Liberty's Delightful Sinful Bakery & Cafe Corp 7,Account,6014,,,,,,,,,,,,,,,,,,,,libertysdelightfulsinfulbakeryandcafe_corp_7.com,,,Healthcare,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5148,Healthcare Services,Tier 2
70107,,,Liberty's Delightful Sinful Bakery & Cafe LLC 0,Account,6014,,,,,,,,,,,,,,,,,,,,libertysdelightfulsinfulbakeryandcafe_llc_0.com,,,Healthcare,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5173,Healthcare Services,Tier 1
70108,,,Lucerne Publishing Corp 3,Account,6015,,,,,,,,,,,,,,,,,,,,lucernepublishing_corp_3.com,,,Healthcare,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5072,Healthcare Services,Tier 3
70109,,,Lucerne Publishing Corp 5,Account,6015,,,,,,,,,,,,,,,,,,,,lucernepublishing_corp_5.com,,,Healthcare,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5038,Healthcare Services,Tier 1
70110,,,Margie's Travel Ltd 1,Account,6016,,,,,,,,,,,,,,,,,,,,margiestravel_ltd_1.com,,,Healthcare,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5063,Healthcare Services,Tier 2
70111,,,Margie's Travel LLC 0,Account,6016,,,,,,,,,,,,,,,,,,,,margiestravel_llc_0.com,,,Healthcare,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5146,Healthcare Services,Tier 3
70112,,,Margie's Travel LLC 6,Account,6016,,,,,,,,,,,,,,,,,,,,margiestravel_llc_6.com,,,Healthcare,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,Healthcare Services,Tier 1
70113,,,Margie's Travel LLC 7,Account,6016,,,,,,,,,,,,,,,,,,,,margiestravel_llc_7.com,,,Healthcare,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5153,Healthcare Services,Tier 3
70114,,,Munson's Pickles and Preserves Farm Ltd 6,Account,6017,,,,,,,,,,,,,,,,,,,,munsonspicklesandpreservesfarm_ltd_6.com,,,Healthcare,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5106,Healthcare Services,Tier 1
70115,,,Munson's Pickles and Preserves Farm Ltd 7,Account,6017,,,,,,,,,,,,,,,,,,,,munsonspicklesandpreservesfarm_ltd_7.com,,,Healthcare,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5032,Healthcare Services,Tier 2
70116,,,Nod Publishers Ltd 8,Account,6018,,,,,,,,,,,,,,,,,,,,nodpublishers_ltd_8.com,,,Healthcare,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5143,Healthcare Services,Tier 3
70117,,,Nod Publishers Corp 1,Account,6018,,,,,,,,,,,,,,,,,,,,nodpublishers_corp_1.com,,,Healthcare,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5036,Healthcare Services,Tier 3
70118,,,Nod Publishers Corp 8,Account,6018,,,,,,,,,,,,,,,,,,,,nodpublishers_corp_8.com,,,Healthcare,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5169,Healthcare Services,Tier 3
70119,,,Northwind Traders LLC 6,Account,6019,,,,,,,,,,,,,,,,,,,,northwindtraders_llc_6.com,,,Healthcare,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5004,Healthcare Services,Tier 3
70120,,,"Proseware, Inc. pte.Ltd 1",Account,6020,,,,,,,,,,,,,,,,,,,,proseware_pte.ltd_1.com,,,Healthcare,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5172,Healthcare Services,Tier 3
70121,,,Southridge Video Corp 7,Account,6022,,,,,,,,,,,,,,,,,,,,southridgevideo_corp_7.com,,,Healthcare,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5138,Healthcare Services,Tier 2
70122,,,Southridge Video pte.Ltd 7,Account,6022,,,,,,,,,,,,,,,,,,,,southridgevideo_pte.ltd_7.com,,,Healthcare,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5084,Healthcare Services,Tier 2
70123,,,Tailspin Toys Corp 6,Account,6023,,,,,,,,,,,,,,,,,,,,tailspintoys_corp_6.com,,,Healthcare,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5114,Healthcare Services,Tier 2
70124,,,Tailwind Traders Ltd 1,Account,6024,,,,,,,,,,,,,,,,,,,,tailwindtraders_ltd_1.com,,,Healthcare,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5120,Healthcare Services,Tier 3
70125,,,The Phone Company Ltd 5,Account,6025,,,,,,,,,,,,,,,,,,,,thephone-company_ltd_5.com,,,Healthcare,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5158,Healthcare Services,Tier 3
70126,,,"VanArsdel, Ltd. LLC 2",Account,6026,,,,,,,,,,,,,,,,,,,,vanarsdelltd_llc_2.com,,,Healthcare,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5163,Healthcare Services,Tier 2
70127,,,"VanArsdel, Ltd. LLC 5",Account,6026,,,,,,,,,,,,,,,,,,,,vanarsdelltd_llc_5.com,,,Healthcare,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5117,Healthcare Services,Tier 2
70128,,,"VanArsdel, Ltd. Inc 4",Account,6026,,,,,,,,,,,,,,,,,,,,vanarsdelltd_inc_4.com,,,Healthcare,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5043,Healthcare Services,Tier 1
70129,,,Wide World Importers LLC 0,Account,6027,,,,,,,,,,,,,,,,,,,,wideworldimporters_llc_0.com,,,Healthcare,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5022,Healthcare Services,Tier 2
70130,,,Wide World Importers LLC 3,Account,6027,,,,,,,,,,,,,,,,,,,,wideworldimporters_llc_3.com,,,Healthcare,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5148,Healthcare Services,Tier 2
70131,,,Wide World Importers Inc 1,Account,6027,,,,,,,,,,,,,,,,,,,,wideworldimporters_inc_1.com,,,Healthcare,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5121,Healthcare Services,Tier 1
70132,,,Wingtip Toys LLC 3,Account,6028,,,,,,,,,,,,,,,,,,,,wingtiptoys_llc_3.com,,,Healthcare,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5086,Healthcare Services,Tier 3
70133,,,Wingtip Toys Inc 2,Account,6028,,,,,,,,,,,,,,,,,,,,wingtiptoys_inc_2.com,,,Healthcare,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5011,Healthcare Services,Tier 3
70134,,,Woodgrove Bank Corp 8,Account,6029,,,,,,,,,,,,,,,,,,,,woodgrovebank_corp_8.com,,,Healthcare,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5103,Healthcare Services,Tier 3
70135,,,Woodgrove Bank LLC 1,Account,6029,,,,,,,,,,,,,,,,,,,,woodgrovebank_llc_1.com,,,Healthcare,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5018,Healthcare Services,Tier 2
70136,,,Woodgrove Bank LLC 7,Account,6029,,,,,,,,,,,,,,,,,,,,woodgrovebank_llc_7.com,,,Healthcare,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5056,Healthcare Services,Tier 3
70137,,,Woodgrove Bank Inc 7,Account,6029,,,,,,,,,,,,,,,,,,,,woodgrovebank_inc_7.com,,,Healthcare,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5045,Healthcare Services,Tier 3
70138,,,Woodgrove Bank pte.Ltd 2,Account,6029,,,,,,,,,,,,,,,,,,,,woodgrovebank_pte.ltd_2.com,,,Healthcare,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5096,Healthcare Services,Tier 2
70139,,,Adatum Corporation Ltd 2,Account,6000,,,,,,,,,,,,,,,,,,,,adatum_ltd_2.com,,,Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5017,Commercial Services,Tier 1
70140,,,Adatum Corporation LLC 8,Account,6000,,,,,,,,,,,,,,,,,,,,adatum_llc_8.com,,,Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5010,Commercial Services,Tier 3
70141,,,Adatum Corporation Inc 3,Account,6000,,,,,,,,,,,,,,,,,,,,adatum_inc_3.com,,,Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5047,Commercial Services,Tier 3
70142,,,Adventure Works Cycles Ltd 3,Account,6001,,,,,,,,,,,,,,,,,,,,adventure-works_ltd_3.com,,,Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5070,Commercial Services,Tier 1
70143,,,Alpine Ski House Corp 8,Account,6002,,,,,,,,,,,,,,,,,,,,alpineskihouse_corp_8.com,,,Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5096,Commercial Services,Tier 3
70144,,,Bellows College Ltd 4,Account,6003,,,,,,,,,,,,,,,,,,,,bellowscollege_ltd_4.com,,,Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5112,Commercial Services,Tier 1
70145,,,Bellows College LLC 2,Account,6003,,,,,,,,,,,,,,,,,,,,bellowscollege_llc_2.com,,,Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5171,Commercial Services,Tier 1
70146,,,Bellows College pte.Ltd 6,Account,6003,,,,,,,,,,,,,,,,,,,,bellowscollege_pte.ltd_6.com,,,Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,Commercial Services,Tier 3
70147,,,Best For You Organics Company Ltd 2,Account,6004,,,,,,,,,,,,,,,,,,,,bestforyouorganics_ltd_2.com,,,Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5145,Commercial Services,Tier 1
70148,,,Best For You Organics Company Ltd 3,Account,6004,,,,,,,,,,,,,,,,,,,,bestforyouorganics_ltd_3.com,,,Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5031,Commercial Services,Tier 2
70149,,,Best For You Organics Company LLC 9,Account,6004,,,,,,,,,,,,,,,,,,,,bestforyouorganics_llc_9.com,,,Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5106,Commercial Services,Tier 3
70150,,,Contoso Suites Corp 6,Account,6005,,,,,,,,,,,,,,,,,,,,contososuites_corp_6.com,,,Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5085,Commercial Services,Tier 3
70151,,,Contoso Suites LLC 3,Account,6005,,,,,,,,,,,,,,,,,,,,contososuites_llc_3.com,,,Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5007,Commercial Services,Tier 3
70152,,,Contoso Suites LLC 9,Account,6005,,,,,,,,,,,,,,,,,,,,contososuites_llc_9.com,,,Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5152,Commercial Services,Tier 3
70153,,,Contoso Suites pte.Ltd 3,Account,6005,,,,,,,,,,,,,,,,,,,,contososuites_pte.ltd_3.com,,,Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5085,Commercial Services,Tier 3
70154,,,Contoso Suites pte.Ltd 7,Account,6005,,,,,,,,,,,,,,,,,,,,contososuites_pte.ltd_7.com,,,Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5148,Commercial Services,Tier 2
70155,,,Consolidated Messenger Corp 4,Account,6006,,,,,,,,,,,,,,,,,,,,consolidatedmessenger_corp_4.com,,,Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5066,Commercial Services,Tier 2
70156,,,Consolidated Messenger Corp 8,Account,6006,,,,,,,,,,,,,,,,,,,,consolidatedmessenger_corp_8.com,,,Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5043,Commercial Services,Tier 2
70157,,,"Fabrikam, Inc. Ltd 1",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_ltd_1.com,,,Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5066,Commercial Services,Tier 2
70158,,,"Fabrikam, Inc. Corp 2",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_corp_2.com,,,Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5022,Commercial Services,Tier 3
70159,,,"Fabrikam, Inc. Inc 9",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_inc_9.com,,,Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5018,Commercial Services,Tier 3
70160,,,Fabrikam Residences Ltd 1,Account,6008,,,,,,,,,,,,,,,,,,,,fabrikamresidences_ltd_1.com,,,Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5140,Commercial Services,Tier 3
70161,,,Fabrikam Residences Corp 8,Account,6008,,,,,,,,,,,,,,,,,,,,fabrikamresidences_corp_8.com,,,Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5163,Commercial Services,Tier 3
70162,,,Fabrikam Residences Corp 9,Account,6008,,,,,,,,,,,,,,,,,,,,fabrikamresidences_corp_9.com,,,Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5138,Commercial Services,Tier 1
70163,,,Fabrikam Residences pte.Ltd 5,Account,6008,,,,,,,,,,,,,,,,,,,,fabrikamresidences_pte.ltd_5.com,,,Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5109,Commercial Services,Tier 1
70164,,,Fabrikam Residences pte.Ltd 9,Account,6008,,,,,,,,,,,,,,,,,,,,fabrikamresidences_pte.ltd_9.com,,,Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5081,Commercial Services,Tier 1
70165,,,First Up Consultants LLC 2,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_llc_2.com,,,Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,Commercial Services,Tier 1
70166,,,First Up Consultants LLC 6,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_llc_6.com,,,Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5011,Commercial Services,Tier 1
70167,,,Fourth Coffee Ltd 2,Account,6010,,,,,,,,,,,,,,,,,,,,fourthcoffee_ltd_2.com,,,Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5040,Commercial Services,Tier 1
70168,,,Fourth Coffee Inc 2,Account,6010,,,,,,,,,,,,,,,,,,,,fourthcoffee_inc_2.com,,,Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5143,Commercial Services,Tier 3
70169,,,Humongous Insurance Corp 0,Account,6012,,,,,,,,,,,,,,,,,,,,humongousinsurance_corp_0.com,,,Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5153,Commercial Services,Tier 1
70170,,,Humongous Insurance LLC 8,Account,6012,,,,,,,,,,,,,,,,,,,,humongousinsurance_llc_8.com,,,Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5163,Commercial Services,Tier 1
70171,,,Humongous Insurance Inc 6,Account,6012,,,,,,,,,,,,,,,,,,,,humongousinsurance_inc_6.com,,,Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5110,Commercial Services,Tier 1
70172,,,Liberty's Delightful Sinful Bakery & Cafe Ltd 3,Account,6014,,,,,,,,,,,,,,,,,,,,libertysdelightfulsinfulbakeryandcafe_ltd_3.com,,,Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5111,Commercial Services,Tier 1
70173,,,Liberty's Delightful Sinful Bakery & Cafe Inc 3,Account,6014,,,,,,,,,,,,,,,,,,,,libertysdelightfulsinfulbakeryandcafe_inc_3.com,,,Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5080,Commercial Services,Tier 2
70174,,,Liberty's Delightful Sinful Bakery & Cafe Inc 4,Account,6014,,,,,,,,,,,,,,,,,,,,libertysdelightfulsinfulbakeryandcafe_inc_4.com,,,Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5016,Commercial Services,Tier 3
70175,,,Liberty's Delightful Sinful Bakery & Cafe pte.Ltd 6,Account,6014,,,,,,,,,,,,,,,,,,,,libertysdelightfulsinfulbakeryandcafe_pte.ltd_6.com,,,Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5126,Commercial Services,Tier 1
70176,,,Lucerne Publishing pte.Ltd 9,Account,6015,,,,,,,,,,,,,,,,,,,,lucernepublishing_pte.ltd_9.com,,,Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5151,Commercial Services,Tier 3
70177,,,Margie's Travel Corp 5,Account,6016,,,,,,,,,,,,,,,,,,,,margiestravel_corp_5.com,,,Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5038,Commercial Services,Tier 2
70178,,,Margie's Travel Corp 6,Account,6016,,,,,,,,,,,,,,,,,,,,margiestravel_corp_6.com,,,Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5096,Commercial Services,Tier 3
70179,,,Margie's Travel Inc 4,Account,6016,,,,,,,,,,,,,,,,,,,,margiestravel_inc_4.com,,,Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5029,Commercial Services,Tier 2
70180,,,Margie's Travel Inc 7,Account,6016,,,,,,,,,,,,,,,,,,,,margiestravel_inc_7.com,,,Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5103,Commercial Services,Tier 1
70181,,,Nod Publishers LLC 6,Account,6018,,,,,,,,,,,,,,,,,,,,nodpublishers_llc_6.com,,,Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5112,Commercial Services,Tier 1
70182,,,Nod Publishers pte.Ltd 3,Account,6018,,,,,,,,,,,,,,,,,,,,nodpublishers_pte.ltd_3.com,,,Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5123,Commercial Services,Tier 1
70183,,,Northwind Traders Ltd 4,Account,6019,,,,,,,,,,,,,,,,,,,,northwindtraders_ltd_4.com,,,Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5157,Commercial Services,Tier 2
70184,,,"Proseware, Inc. Ltd 8",Account,6020,,,,,,,,,,,,,,,,,,,,proseware_ltd_8.com,,,Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5027,Commercial Services,Tier 1
70185,,,"Proseware, Inc. Ltd 9",Account,6020,,,,,,,,,,,,,,,,,,,,proseware_ltd_9.com,,,Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5160,Commercial Services,Tier 1
70186,,,"Proseware, Inc. Corp 8",Account,6020,,,,,,,,,,,,,,,,,,,,proseware_corp_8.com,,,Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,Commercial Services,Tier 1
70187,,,Relecloud Inc 6,Account,6021,,,,,,,,,,,,,,,,,,,,relecloud_inc_6.com,,,Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5157,Commercial Services,Tier 2
70188,,,Southridge Video Ltd 3,Account,6022,,,,,,,,,,,,,,,,,,,,southridgevideo_ltd_3.com,,,Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5002,Commercial Services,Tier 3
70189,,,Southridge Video pte.Ltd 5,Account,6022,,,,,,,,,,,,,,,,,,,,southridgevideo_pte.ltd_5.com,,,Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5151,Commercial Services,Tier 2
70190,,,Tailspin Toys LLC 9,Account,6023,,,,,,,,,,,,,,,,,,,,tailspintoys_llc_9.com,,,Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,Commercial Services,Tier 3
70191,,,Tailspin Toys Inc 3,Account,6023,,,,,,,,,,,,,,,,,,,,tailspintoys_inc_3.com,,,Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5163,Commercial Services,Tier 2
70192,,,Tailspin Toys Inc 5,Account,6023,,,,,,,,,,,,,,,,,,,,tailspintoys_inc_5.com,,,Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5090,Commercial Services,Tier 3
70193,,,Tailwind Traders Ltd 3,Account,6024,,,,,,,,,,,,,,,,,,,,tailwindtraders_ltd_3.com,,,Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5119,Commercial Services,Tier 2
70194,,,The Phone Company Ltd 2,Account,6025,,,,,,,,,,,,,,,,,,,,thephone-company_ltd_2.com,,,Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5152,Commercial Services,Tier 1
70195,,,The Phone Company Corp 9,Account,6025,,,,,,,,,,,,,,,,,,,,thephone-company_corp_9.com,,,Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5057,Commercial Services,Tier 2
70196,,,The Phone Company LLC 1,Account,6025,,,,,,,,,,,,,,,,,,,,thephone-company_llc_1.com,,,Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5105,Commercial Services,Tier 3
70197,,,The Phone Company Inc 3,Account,6025,,,,,,,,,,,,,,,,,,,,thephone-company_inc_3.com,,,Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5038,Commercial Services,Tier 2
70198,,,"VanArsdel, Ltd. Ltd 0",Account,6026,,,,,,,,,,,,,,,,,,,,vanarsdelltd_ltd_0.com,,,Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,Commercial Services,Tier 3
70199,,,Wide World Importers LLC 1,Account,6027,,,,,,,,,,,,,,,,,,,,wideworldimporters_llc_1.com,,,Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5008,Commercial Services,Tier 3
70200,,,Wide World Importers Inc 6,Account,6027,,,,,,,,,,,,,,,,,,,,wideworldimporters_inc_6.com,,,Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5143,Commercial Services,Tier 2
70201,,,Wide World Importers pte.Ltd 0,Account,6027,,,,,,,,,,,,,,,,,,,,wideworldimporters_pte.ltd_0.com,,,Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5053,Commercial Services,Tier 2
70202,,,Wingtip Toys Ltd 2,Account,6028,,,,,,,,,,,,,,,,,,,,wingtiptoys_ltd_2.com,,,Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5047,Commercial Services,Tier 1
70203,,,Wingtip Toys Corp 1,Account,6028,,,,,,,,,,,,,,,,,,,,wingtiptoys_corp_1.com,,,Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5043,Commercial Services,Tier 1
70204,,,Wingtip Toys LLC 7,Account,6028,,,,,,,,,,,,,,,,,,,,wingtiptoys_llc_7.com,,,Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5032,Commercial Services,Tier 2
70205,,,Woodgrove Bank Ltd 1,Account,6029,,,,,,,,,,,,,,,,,,,,woodgrovebank_ltd_1.com,,,Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5070,Commercial Services,Tier 3
70206,,,Woodgrove Bank Inc 0,Account,6029,,,,,,,,,,,,,,,,,,,,woodgrovebank_inc_0.com,,,Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5151,Commercial Services,Tier 2
70207,,,Adatum Corporation Ltd 3,Account,6000,,,,,,,,,,,,,,,,,,,,adatum_ltd_3.com,,,Manufacturing,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5128,Appliance ,Tier 2
70208,,,Adatum Corporation Ltd 4,Account,6000,,,,,,,,,,,,,,,,,,,,adatum_ltd_4.com,,,Manufacturing,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5036,Appliance ,Tier 3
70209,,,Adatum Corporation Inc 2,Account,6000,,,,,,,,,,,,,,,,,,,,adatum_inc_2.com,,,Manufacturing,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5149,Appliance ,Tier 2
70210,,,Adventure Works Cycles Ltd 8,Account,6001,,,,,,,,,,,,,,,,,,,,adventure-works_ltd_8.com,,,Manufacturing,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5022,Appliance ,Tier 3
70211,,,Alpine Ski House Inc 7,Account,6002,,,,,,,,,,,,,,,,,,,,alpineskihouse_inc_7.com,,,Manufacturing,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5075,Appliance ,Tier 3
70212,,,Best For You Organics Company Corp 9,Account,6004,,,,,,,,,,,,,,,,,,,,bestforyouorganics_corp_9.com,,,Manufacturing,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5102,Appliance ,Tier 2
